"";"1994";"1";"A1";"DSL";"";"16";"";"1";"";"";"40";"8";"A3";"1998";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A5";"A1";"A1";"60";"1";"Defense of the Ancients 2 (.)";".";".";"StarCraft II: Wings of Liberty (2010)";"2010";"USK12";" ()";"";"";" ()";"";"";" ()";"";"";"J";"J";"";"";"";"1";"5";"";"";"";"Win";"Win";"";"";"";"";"";"";"";"";"650";"0";"0";"70";"90";"A1";"A3";"A1";"A2";"A1";"A2";"A3";"A3";"A3";"";"";"";"";"";"";"";"2";"1";"2";"2";"2";"A2";"2";"A2";"2";"A3";"2";"A3";"2";"A3";"2";"A1";"0";"A1";"2";"";"";"A2";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"2";"0";"0";"0";"0";"0";"0";"";"";"A3";"A5";"A4";"A1";"A1";"A2";"A5";"A5";"A3";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"N";"J";"J";"J";"J";"3";"1";"4";"3";"5";"1";"3";"5";"0";"4";"A1";"4";"A2";"2";"A1";"3";"A2";"2";"A2"
"";"1990";"1";"A1";"DSL";"";"50";"";"1";"";"";"60";"7";"A3";"1998";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A3";"A1";"A1";"15";"2";"Just Cause 3 (2015)";"2015";"USK18";"Fallout 4 (2015)";"2015";"USK18";"Metal Gear Solid 5 The Phantom Pain ()";"";"";"Grand Theft Auto V (2013)";"2013";"USK18";"Mad Max (2015)";"2015";"USK18";"T";"W";"Q";"J";"Q";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"1T";"3W";"W";"3W";"";"300";"";"50";"";"A2";"A3";"A3";"A1";"A2";"A2";"A3";"A2";"A2";"";"";"";"";"";"";"";"2";"2";"2";"2";"2";"A2";"1";"A0";"1";"A0";"0";"A1";"1";"A3";"2";"A0";"0";"A0";"0";"A0";"0";"A2";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"1";"0";"0";"1";"1";"1";"1";"4";"A2";"";"";"";"";"";"";"";"";"";"";"N";"";"J";"A1";"N";"";"J";"A1";"J";"A1";"J";"A2";"N";"";"N";"";"J";"A2";"J";"A1";"N";"";"J";"N";"J";"N";"J";"J";"J";"J";"J";"N";"4";"2";"4";"3";"4";"3";"3";"4";"0";"2";"A1";"3";"A1";"2";"A1";"2";"A1";"2";"A1"
"";"1995";"1";"A1";"COAX";"100";"";"";"1";"";"";"39";"1";"A3";"2004";"A1";"A5";"A1";"A2";"A1";"A1";"A1";"A3";"A1";"A1";"8";"1";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"METAL GEAR SOLID V: THE PHANTOM PAIN (2015)";"2015";"USK18";"Sid Meier's Civilization V ()";"";"";"Deus Ex: Human Revolution (2011)";"2011";"USK18";"Battlefield 2 (2005)";"2005";"USK16";"J";"M";"J";"J";"5J";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"300";"40";"0";"5";"0";"A3";"A5";"A3";"A1";"A3";"A1";"A4";"A1";"A2";"";"";"";"";"";"";"";"3";"1";"3";"5";"4";"A0";"1";"A0";"2";"A0";"1";"A0";"1";"A0";"2";"A0";"0";"A0";"1";"A0";"1";"A0";"0";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"2";"2";"2";"1";"0";"0";"1";"1";"0";"0";"";"";"A5";"A2";"A4";"A2";"A4";"A3";"A4";"A2";"A3";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"3";"4";"4";"2";"4";"1";"3";"3";"1";"4";"A1";"5";"A1";"2";"A2";"3";"A2";"2";"A2"
"";"1999";"1";"A1";"DSL";"";"100";"";"1";"";"";"88";"9";"A5";"2008";"A1";"A5";"A1";"A1";"A4";"A1";"A3";"A3";"A1";"A1";"30";"2";"Grand Theft Auto V (2013)";"2013";"USK18";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"The Binding of Isaac: Rebirth (2014)";"2014";"";"Garry's Mod ()";"";"";"PayDay 2 (2013)";"2013";"USK18";"J";"J";"J";"J";"J";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"1T";"1T";"3T";"3T";"2000";"500";"0";"30";"0";"A4";"A5";"A5";"A1";"A1";"A2";"A2";"A3";"A3";"";"";"";"";"";"";"";"1";"1";"4";"3";"2";"A0";"1";"A0";"0";"A0";"0";"A0";"0";"A0";"2";"A0";"0";"A0";"1";"A0";"0";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"2";"1";"1";"4";"1";"0";"1";"0";"0";"0";"1";"4";"A1";"";"";"";"";"";"";"";"";"";"";"N";"";"N";"";"J";"A1";"J";"A1";"N";"";"J";"A1";"J";"A3";"N";"";"N";"";"J";"A1";"N";"";"J";"J";"J";"N";"J";"N";"J";"J";"J";"J";"3";"1";"3";"1";"5";"2";"5";"5";"0";"2";"A2";"4";"A1";"5";"A1";"4";"A1";"2";"A2"
"WoP";"1990";"1";"A1";"COAX";"25";"";"";"1";"";"";"23";"1";"A3";"1993";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A2";"A1";"A1";"20";"1";"Witcher 3 ()";"";"";"Hearthstone: Heroes of Warcraft (2014)";"2014";"";"Heroes of the Storm (2015)";"2015";"USK12";"EVE Online (2006)";"2006";"USK12";"StarCraft II: Wings of Liberty (2010)";"2010";"USK12";"Q";"J";"Q";"J";"5J";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"100";"200";"150";"50";"0";"A2";"A5";"A4";"A1";"A3";"A3";"A4";"A3";"A3";"";"";"";"";"";"";"";"3";"1";"1";"4";"3";"A0";"2";"A0";"0";"A0";"1";"A0";"1";"A0";"2";"A0";"0";"A0";"1";"A0";"1";"A0";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"3";"1";"3";"1";"1";"0";"1";"0";"0";"0";"2";"A2";"";"";"";"";"";"";"";"";"";"";"N";"";"";"";"N";"";"J";"A1";"N";"";"J";"A3";"J";"A2";"N";"";"N";"";"N";"";"N";"";"J";"N";"J";"N";"J";"N";"J";"N";"J";"J";"1";"3";"1";"3";"4";"3";"3";"3";"1";"2";"A2";"3";"A2";"2";"A2";"2";"A2";"2";"A2"
"?";"1982";"1";"A1";"DSL";"";"16";"";"1";"";"";"52";"10";"A1";"1994";"A1";"A4";"A1";"A1";"A1";"A1";"A1";"A4";"A1";"A1";"12";"2";"Fallout 4 (2015)";"2015";"USK18";"Grand Theft Auto V (2013)";"2013";"USK18";"Darkness Reborn (.)";".";"USK6";"Hammerfall ()";"";"";"Deponia Complete Saga ()";"";"";"W";"Q";"Q";"Q";"W";"3";"3";"1";"1";"1";"";"";"";"";"";"W";"3W";"1T";"M";"W";"800";"100";"0";"0";"0";"A3";"A5";"A5";"A2";"A3";"A2";"A5";"A3";"A3";"";"";"";"";"";"";"";"4";"3";"2";"5";"5";"A0";"2";"A0";"2";"A0";"0";"A0";"0";"A0";"2";"A0";"0";"A0";"2";"A0";"0";"A0";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"1";"0";"0";"0";"1";"0";"1";"4";"A2";"";"";"";"";"";"";"";"";"";"";"J";"A4";"N";"A5";"N";"A5";"N";"A5";"N";"A5";"J";"A1";"J";"A1";"J";"A4";"N";"A5";"J";"A1";"N";"A5";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"1";"1";"3";"5";"5";"1";"3";"3";"0";"2";"A2";"2";"A2";"2";"A1";"2";"A2";"2";"A2"
"";"";"1";"A1";"DSL";"";"2";"";"1";"";"";"10";"9";"A3";"1990";"A1";"A5";"A2";"A2";"A1";"A1";"A1";"A1";"A1";"A1";"15";"1";"Sid Meier's Civilization V ()";"";"";"Company of Heroes 2 (2013)";"2013";"USK16";"Minecraft (2010)";"2010";"";"Race 07: Official WTCC Game (2007)";"2007";"USK0";"Grand Theft Auto V (2013)";"2013";"USK18";"5J";"5J";"5J";"5J";"J";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"300";"150";"0";"20";"0";"A3";"A4";"A4";"A1";"A3";"A4";"A4";"A1";"A1";"";"";"";"";"";"";"";"1";"3";"2";"4";"4";"A3";"2";"A2";"2";"A1";"2";"A3";"2";"A2";"2";"A1";"0";"A2";"2";"A2";"2";"A3";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"3";"2";"0";"0";"0";"0";"0";"0";"";"";"A4";"A1";"A3";"A1";"A1";"A1";"A3";"A1";"A1";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"J";"J";"J";"J";"J";"4";"4";"4";"5";"5";"3";"3";"3";"0";"4";"A1";"4";"A1";"3";"A1";"1";"A2";"2";"A2"
"";"1987";"1";"A1";"DSL";"";"16";"";"1";"";"";"97";"1";"A5";"1998";"A1";"A5";"A1";"A3";"A1";"A2";"A1";"A3";"A1";"A1";"35";"2";"PayDay 2 (2013)";"2013";"USK18";"GRAV ()";"";"";"Postal 2 (2007)";"2007";"";"Left 4 Dead 2 (2009)";"2009";"";"Resident Evil 5 (2009)";"2009";"USK18";"J";"M";"M";"5J";"Q";"1";"1";"1";"1";"2";"";"";"";"";"";"3T";"1T";"3T";"3W";"3W";"0";"80";"0";"60";"0";"A3";"A5";"A5";"A4";"A3";"A3";"A4";"A3";"A3";"";"";"";"";"";"";"";"3";"3";"3";"4";"4";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A1";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"3";"1";"1";"0";"1";"1";"0";"1";"4";"A2";"";"";"";"";"";"";"";"";"";"";"J";"A1";"N";"";"J";"A1";"J";"A1";"N";"";"J";"A1";"N";"";"J";"A1";"N";"";"N";"";"N";"";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"3";"2";"1";"4";"4";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1969";"1";"A1";"DSL";"";"16";"";"1";"";"";"90";"8";"A5";"1980";"";"A5";"";"";"";"";"";"";"";"A2";"45";"2";"Elite: Dangerous (2014)";"2014";"";"World of Tanks (2011)";"2011";"USK12";"world of warships ()";"";"";"pillars of enternity ()";"";"";"Wasteland 2 (2014)";"2014";"USK16";"W";"5J";"J";"Q";"J";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"W";"1T";"W";"3W";"500";"400";"120";"700";"15";"A1";"A4";"A4";"A1";"A2";"A3";"A3";"A3";"A2";"";"";"";"";"";"";"";"2";"1";"1";"2";"3";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"A1";"0";"A0";"0";"A0";"0";"A0";"0";"A0";"0";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"2";"2";"0";"0";"0";"0";"0";"0";"";"";"A3";"A5";"A3";"A1";"A3";"A1";"A5";"A5";"A3";"A5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"3";"1";"2";"4";"5";"1";"4";"1";"0";"1";"A1";"2";"A2";"5";"A2";"1";"A2";"1";"A2"
"";"1995";"1";"A1";"Sonst";"";"";"";"1";"";"";"29";"9";"A3";"2003";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A3";"A1";"A1";"20";"1";"MechWarrior Online (2013)";"2013";"";"Europa Universalis IV (2014)";"2014";"USK6";"Völgarr the Viking (2014)";"2014";"";"Starsector ()";"";"";"World In Conflict: Soviet Assault (2009)";"2009";"USK18";"J";"J";"J";"W";"5J";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"400";"400";"15";"30";"0";"A2";"A3";"A1";"A1";"A1";"A1";"A4";"A3";"A3";"";"";"";"";"";"";"";"1";"1";"2";"3";"3";"";"2";"";"2";"";"2";"";"2";"";"2";"";"2";"";"0";"";"1";"";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"1";"0";"0";"1";"0";"0";"1";"3";"A3";"";"";"";"";"";"";"";"";"";"";"N";"";"N";"";"N";"";"N";"";"N";"";"J";"A5";"J";"A4";"N";"";"J";"A2";"J";"A1";"N";"";"J";"J";"J";"G";"J";"J";"J";"J";"J";"J";"0";"5";"5";"5";"4";"1";"2";"4";"1";"";"";"";"";"";"";"";"";"";""
"";"1997";"1";"A1";"DSL";"";"2";"";"1";"";"";"9";"1";"A5";"2008";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"A2";"50";"1";"Heroes of the Storm (2015)";"2015";"USK12";"Star Wars: Dark Forces (1997)";"1997";"USK18";"Star Wars: The Old Republic (2011)";"2011";"USK12";"Battlefield 4 (2013)";"2013";"USK18";"Counter-Strike: Global Offensive (2012)";"2012";"USK16";"Q";"T";"J";"M";"J";"1";"1";"1";"1";"2";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"5";"80";"0";"0";"20";"A2";"A4";"A4";"A2";"A3";"A2";"A2";"A1";"A1";"";"";"";"";"";"";"";"2";"1";"4";"3";"2";"A3";"2";"A2";"0";"A2";"2";"A1";"1";"A1";"2";"A1";"0";"A2";"2";"A1";"1";"A1";"0";"";"";"";"";"";"";"";"";"";"1";"1";"3";"3";"2";"3";"3";"1";"1";"0";"1";"0";"0";"0";"3";"A2";"";"";"";"";"";"";"";"";"";"";"N";"A4";"N";"A4";"J";"A4";"N";"A3";"J";"";"J";"A1";"J";"A3";"N";"A4";"J";"A4";"J";"A2";"J";"A3";"J";"J";"J";"N";"J";"J";"N";"G";"J";"N";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1989";"1";"A1";"DSL";"";"6";"";"1";"";"";"60";"2";"A1";"1997";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"15";"2";"The Elder Scrolls V: Skyrim (2011)";"2011";"USK16";"Age of Mythology (2002)";"2002";"USK12";"Boderlands 2 ()";"";"";"F.E.A.R.: First Encounter Assault Recon (2005)";"2005";"USK18";" ()";"";"";"W";"5J";"J";"5J";"";"1";"1";"1";"1";"";"";"";"";"";"";"3T";"3T";"W";"3W";"";"0";"150";"0";"5";"0";"A2";"A4";"A3";"A2";"A3";"A3";"A4";"A3";"A3";"";"";"";"";"";"";"";"2";"2";"2";"3";"4";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"1";"A0";"0";"A1";"1";"A0";"1";"A1";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"3";"3";"1";"4";"1";"1";"0";"0";"1";"0";"1";"";"";"A5";"";"A4";"A4";"";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"";"J";"N";"J";"N";"J";"N";"J";"N";"1";"5";"5";"5";"5";"";"4";"4";"1";"4";"A1";"4";"A1";"4";"A1";"";"";"";""
"";"";"1";"A1";"DSL";"";"6";"";"1";"";"";"30";"10";"A1";"1984";"A1";"A5";"A3";"A2";"A1";"A1";"A1";"A2";"A1";"A1";"17";"1";"Life is Strange ()";"";"";"Just Cause 2 (2010)";"2010";"USK18";"Deadpool (2013)";"2013";"USK18";"X-Wing vs Tie Fighter ()";"";"";"Rebel Galaxy ()";"";"";"M";"M";"J";"5J";"Q";"1";"3";"1";"2";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"450";"90";"0";"0";"0";"A2";"A5";"A3";"A2";"A2";"A2";"A4";"A2";"A1";"";"";"";"";"";"";"";"3";"1";"1";"3";"4";"A2";"2";"A0";"2";"A1";"2";"A0";"1";"A2";"2";"A0";"1";"A2";"2";"A1";"2";"A2";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"1";"0";"0";"1";"1";"0";"1";"4";"A3";"";"";"";"";"";"";"";"";"";"";"N";"";"N";"";"N";"";"J";"A2";"J";"A1";"J";"A2";"J";"A3";"J";"A1";"J";"A1";"N";"";"J";"A1";"J";"J";"J";"N";"J";"N";"J";"N";"J";"N";"1";"5";"5";"5";"5";"3";"3";"5";"0";"4";"A1";"5";"A1";"4";"A1";"4";"A1";"5";"A1"
"";"1990";"1";"A1";"DSL";"";"6";"";"1";"";"";"35";"6";"A1";"1995";"";"A5";"";"A4";"A4";"";"";"";"A2";"";"20";"1";"Warframe (2013)";"2013";"USK16";"resident evil 4 / biohazard 4 ()";"";"";"METAL GEAR SOLID V: THE PHANTOM PAIN (2015)";"2015";"USK18";"Reflex (2013)";"2013";"";"Splatoon (2015)";"2015";"USK6";"J";"5J";"Q";"J";"Q";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Wii";"";"";"";"";"";"350";"80";"0";"20";"0";"A3";"A5";"A2";"A3";"A3";"A4";"A5";"A1";"A1";"";"";"";"";"";"";"";"3";"1";"2";"5";"5";"A0";"2";"A0";"2";"A0";"";"A0";"2";"A2";"2";"A0";"1";"A0";"2";"A0";"0";"A0";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"2";"1";"4";"1";"0";"0";"0";"1";"0";"0";"4";"A1";"";"";"";"";"";"";"";"";"";"";"J";"A3";"J";"A1";"J";"A1";"J";"A3";"N";"A1";"N";"A5";"J";"A2";"N";"A5";"J";"A1";"J";"A1";"N";"A1";"J";"N";"J";"J";"J";"N";"J";"G";"J";"J";"3";"4";"5";"5";"5";"2";"4";"4";"0";"3";"A1";"1";"A1";"1";"A1";"5";"A1";"5";"A2"
"";"1975";"1";"A1";"DSL";"";"50";"";"1";"";"";"98";"7";"A1";"1990";"A1";"A5";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"A1";"35";"2";"Space Engieeners (2013)";"2013";".";"Subnautica ()";"";"";"Take On Mars ()";"";"";"Planetbase ()";"";"";"Buzz Aldrin's Space Program Manager ()";"";"";"Q";"Q";"Q";"M";"M";"1";"1";"1";"1";"1";"";"";"";"";"";"1T";"3W";"W";"3W";"M";"250";"600";"0";"15";"0";"A4";"A3";"A3";"A1";"A2";"A2";"A5";"A1";"A1";"";"";"";"";"";"";"";"2";"1";"3";"1";"5";"A0";"1";"A0";"0";"A0";"0";"A0";"0";"A0";"1";"A0";"0";"A0";"0";"A0";"0";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"3";"4";"2";"2";"0";"0";"0";"0";"0";"0";"";"";"A5";"A5";"A5";"A5";"A5";"A3";"A5";"A5";"A5";"A5";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"J";"N";"N";"J";"N";"J";"N";"J";"J";"3";"4";"1";"3";"4";"1";"2";"1";"0";"2";"A1";"2";"A2";"2";"A2";"2";"A2";"2";"A2"
"";"1995";"1";"A1";"DSL";"";"0";"";"1";"";"";"63";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"WoP";"1986";"2";"A1";"Nope";"";"";"";"1";"";"";"22";"1";"A1";"2010";"A1";"";"A1";"A2";"A1";"A1";"A3";"A1";"A1";"A1";"8";"1";"Mass Effect 3 ()";"";"USK16";"Tales from the Borderlands - Episode 1: Zer0 Sum ()";"";"";"Life is strange ()";"";"";"Dragon Age: Inquisition (2014)";"2014";"USK16";"Borderlands 1 ()";"";"";"J";"M";"Q";"J";"Q";"1";"1";"1";"1";"1";"Win";"Win";"Win";"Win";"Win";"";"";"";"";"";"30";"100";"0";"0";"0";"A4";"A5";"A5";"A2";"A4";"A4";"A5";"A3";"A3";"";"";"";"";"";"";"";"1";"1";"1";"3";"5";"A2";"1";"A0";"0";"A1";"0";"A0";"0";"A0";"2";"A0";"0";"A0";"0";"A0";"0";"A3";"2";"";"";"";"";"";"";"";"";"";"1";"1";"3";"2";"2";"3";"3";"2";"0";"0";"0";"0";"0";"0";"";"";"A3";"A3";"A2";"A2";"A1";"A3";"A3";"A4";"A4";"A3";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"G";"N";"N";"J";"N";"3";"4";"5";"5";"5";"2";"4";"4";"1";"1";"A1";"1";"A1";"2";"A2";"5";"A2";"5";"A2"
"?";"1992";"1";"A1";"DSL";"";"100";"";"1";"";"";"17";"10";"A1";"2000";"";"A4";"";"";"";"";"";"A2";"";"";"7";"1";"Fallout 4 (2015)";"2015";"USK18";"Earn to Die 2 ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"W";"Q";"";"";"";"2";"1";"";"";"";"Win";"Touch";"";"";"";"";"";"";"";"";"0";"120";"0";"15";"0";"A3";"A4";"A2";"A1";"A1";"A1";"A4";"A2";"A3";"";"";"";"";"";"";"";"2";"2";"4";"4";"4";"A1";"2";"A0";"1";"A1";"2";"A2";"1";"A1";"2";"A0";"0";"A0";"2";"A0";"0";"A1";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"2";"2";"3";"2";"2";"0";"0";"0";"0";"0";"0";"";"";"";"";"A3";"A1";"";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"J";"J";"J";"J";"J";"J";"J";"J";"J";"1";"2";"3";"2";"5";"1";"1";"1";"0";"2";"";"2";"";"3";"";"3";"";"3";""
"";"1989";"";"A1";"";"";"";"";"1";"";"";"51";"4";"A1";"2000";"";"A4";"";"A3";"";"";"";"A3";"";"";"5";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"1975";"1";"A1";"COAX";"200";"";"";"1";"";"";"88";"7";"A3";"1979";"A1";"A5";"A1";"A1";"A2";"A3";"A2";"A4";"A1";"A1";"30";"2";"Drunken Robot Pornography ()";"";"";"Devil May Cry (2001)";"2001";"USK16";"Creativerse ()";"";"";"Evolve (2015)";"2015";"USK16";"ARK Survival Evolved ()";"";"";"J";"W";"T";"Q";"W";"1";"1";"1";"1";"2";"";"";"";"";"";"W";"W";"1T";"W";"3T";"200";"150";"250";"20";"";"A2";"A4";"A4";"A1";"A2";"A3";"A3";"A3";"A2";"";"";"";"";"";"";"";"2";"2";"2";"3";"3";"A1";"1";"";"";"A0";"1";"A0";"1";"A1";"1";"A0";"0";"A0";"1";"A0";"0";"A0";"1";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"1";"4";"1";"0";"0";"1";"1";"0";"0";"3";"A2";"";"";"";"";"";"";"";"";"";"";"J";"A3";"N";"A1";"N";"A5";"J";"A1";"J";"A1";"J";"A1";"J";"A2";"J";"A1";"J";"A1";"J";"A1";"J";"A2";"J";"N";"J";"N";"J";"J";"J";"N";"J";"J";"1";"2";"3";"3";"4";"1";"2";"4";"0";"4";"A1";"4";"A2";"2";"A1";"2";"A2";"3";"A1"
"";"1992";"1";"A1";"DSL";"";"50";"";"1";"";"";"85";"2";"A1";"2000";"A1";"A5";"A2";"A1";"A2";"A1";"A1";"A3";"A1";"A1";"20";"2";"Scribblenauts Unmasked: A DC Comics Adventure ()";"";"";"Magicka (2011)";"2011";"USK16";"Rogue Legacy (2014)";"2014";"";"Super Acalanche ()";"";"";"Borderlands: The Pre-Sequel! (2015)";"2015";"USK18";"T";"J";"J";"T";"W";"1";"1";"2";"1";"2";"";"";"";"";"";"1T";"3T";"W";"W";"3W";"0";"150";"0";"25";"0";"A2";"A4";"A3";"A1";"A3";"A3";"A4";"A1";"A1";"";"";"";"";"";"";"";"2";"1";"2";"2";"2";"A0";"2";"A0";"1";"A0";"0";"A0";"1";"A1";"2";"A0";"0";"A1";"2";"A2";"2";"A0";"2";"";"";"";"";"";"";"";"";"";"1";"1";"1";"3";"3";"3";"2";"2";"0";"0";"0";"0";"0";"0";"";"";"A4";"A4";"A3";"A3";"A1";"A2";"A4";"A5";"A5";"A4";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"N";"J";"N";"J";"N";"J";"N";"J";"N";"1";"4";"4";"5";"4";"3";"3";"3";"1";"4";"A1";"4";"A2";"4";"A2";"4";"A2";"2";"A2"
"EA";"1986";"1";"A1";"";"";"";"";"1";"";"";"68";"8";"A3";"1992";"A1";"A4";"A1";"A1";"A2";"A3";"A1";"A1";"A1";"A1";"14";"2";"Ark evolved ()";"";"";"Minecraft (2010)";"2010";"";"Dark Souls II (2014)";"2014";"USK16";"Diablo III (2012)";"2012";"USK16";"Heroes of the Storm (2015)";"2015";"USK12";"W";"J";"Q";"J";"Q";"1";"1";"1";"1";"1";"";"";"";"";"";"W";"M";"M";"3W";"M";"0";"50";"40";"0";"0";"A2";"A4";"A3";"A1";"A2";"A1";"A2";"A1";"A2";"";"";"";"";"";"";"";"3";"1";"1";"2";"4";"A1";"2";"A0";"0";"A0";"1";"A0";"2";"A0";"2";"A0";"0";"A0";"1";"A0";"0";"A0";"0";"";"";"";"";"";"";"";"";"";"1";"1";"1";"1";"1";"2";"3";"2";"0";"0";"0";"0";"0";"0";"";"";"A4";"A1";"A2";"A1";"A1";"A3";"A3";"A2";"";"A1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"J";"J";"J";"J";"J";"J";"J";"J";"N";"N";"3";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
"";"";"1";"A1";"DSL";"";"";"";"1";"";"";"45";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";" ()";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";""
