"Wert"	"n"	"sum"
.00	55	55
2.00	1	56
3.00	1	57
5.00	2	59
7.99	1	60
8.00	1	61
10.00	15	76
12.00	1	77
15.00	5	82
17.00	1	83
20.00	21	104
25.00	7	111
30.00	11	122
35.00	1	123
40.00	10	133
45.00	1	134
50.00	31	165
60.00	4	169
70.00	3	172
75.00	1	173
80.00	3	176
100.00	36	212
120.00	2	214
150.00	6	220
200.00	4	224
250.00	1	225
300.00	6	231
500.00	1	232
1500.00	2	234
2500.00	1	235
